raceid,HasGateTrigger (3/3),uuid,Updated At,HUMAN_TRIGGER
2025080400303,40.24,T003D0C0,2025-11-30 21:08:05.604099+00:00,
2025080400305,35.84,T003D0C0,2025-11-30 21:13:39.183930+00:00,
2025080400306,11.04,T003D0C0,2025-11-30 06:19:35.296880+00:00,
2025080400307,49.04,T003D0C0,2025-11-30 11:34:59.696034+00:00,
2025080400308,11.44,T003D0C0,2025-11-30 22:24:14.303514+00:00,
2025080400309,19.04,T003D0C0,2025-11-30 18:16:13.254075+00:00,
2025080400310,25.64,T003D0C0,2025-11-30 07:22:10.192663+00:00,
2025080402909,243.24,T029D0C0,2025-11-30 18:20:20.892739+00:00,
2025080402910,171.84,T029D0C0,2025-11-30 19:55:04.888003+00:00,
2025080404501,211.04,T045D0C0,2025-11-29 15:40:41.787293+00:00,
2025080404502,223.04,T045D0C0,2025-11-29 15:34:08.603485+00:00,
2025080404503,200.04,T045D0C0,2025-11-29 15:47:38.914710+00:00,
2025080404504,24.24,T045D0C0,2025-11-29 15:37:45.057301+00:00,
2025080404505,179.64,T045D0C0,2025-11-29 14:49:39.849302+00:00,
2025080404506,153.84,T045D0C0,2025-11-29 16:06:53.421441+00:00,
2025080404508,214.04,T045D0C0,2025-11-29 15:27:48.627287+00:00,
2025080404509,238.04,T045D0C0,2025-11-29 15:50:18.229323+00:00,
2025080404510,166.84,T045D0C0,2025-11-29 15:42:02.977637+00:00,
2025080404511,50.44,T045D0C0,2025-11-29 16:09:31.106992+00:00,
2025080404512,83.24,T045D0C0,2025-11-29 15:31:30.160255+00:00,
2025080500102,215.84,T001D0C0,2025-11-30 10:08:58.018858+00:00,
2025080500108,97.84,T001D0C0,2025-11-30 06:26:16.154543+00:00,
2025080500109,41.84,T001D0C0,2025-11-30 15:14:26.281470+00:00,
2025080500111,30.64,T001D0C0,2025-11-30 08:32:34.699439+00:00,
2025080500112,46.04,T001D0C0,2025-11-30 12:08:07.338124+00:00,
2025080500603,227.84,T006D0C0,2025-11-30 06:16:53.253361+00:00,
2025080500605,213.44,T006D0C0,2025-11-30 06:25:57.172835+00:00,
2025080500608,30.04,T006D0C0,2025-11-30 11:41:55.141961+00:00,
2025080500609,263.24,T006D0C0,2025-11-30 23:56:02.372847+00:00,
2025080600702,54.84,T007D0C0,2025-11-30 20:30:42.477902+00:00,
2025080600706,16.84,T007D0C0,2025-11-30 18:22:24.159329+00:00,
2025080600708,37.04,T007D0C0,2025-11-30 16:52:05.862512+00:00,
2025080600710,229.84,T007D0C0,2025-11-30 08:10:31.338432+00:00,
2025080600711,38.04,T007D0C0,2025-11-30 06:46:41.999689+00:00,
2025080601901,131.84,T019D0C0,2025-11-30 13:13:01.783794+00:00,
2025080601902,163.24,T019D0C0,2025-11-30 23:12:10.161507+00:00,
2025080601904,43.24,T019D0C0,2025-11-30 11:13:42.858584+00:00,
2025080601907,206.44,T019D0C0,2025-11-30 14:43:15.053701+00:00,
2025080601908,49.24,T019D0C0,2025-11-30 21:36:45.621857+00:00,
2025080601909,37.24,T019D0C0,2025-11-30 15:47:57.694088+00:00,
2025080602002,21.44,T020D0C0,2025-11-30 10:25:40.313669+00:00,
2025080602003,25.04,T020D0C0,2025-11-30 13:36:27.951678+00:00,
2025080602004,31.24,T020D0C0,2025-11-30 13:41:42.702289+00:00,
2025080602005,34.24,T020D0C0,2025-11-30 08:47:23.470084+00:00,
2025080602006,3.84,T020D0C0,2025-11-30 20:11:53.365237+00:00,
2025080602007,31.24,T020D0C0,2025-11-30 13:26:35.281377+00:00,
2025080602008,22.84,T020D0C0,2025-11-30 23:00:20.178447+00:00,
2025080602009,205.84,T020D0C0,2025-11-30 16:51:53.885444+00:00,
2025080602011,205.24,T020D0C0,2025-11-30 12:07:08.183842+00:00,
2025080607609,171.84,T076D0C0,2025-11-30 10:48:25.096110+00:00,
2025080607611,40.24,T076D0C0,2025-11-30 05:58:06.171478+00:00,
2025080607612,39.04,T076D0C0,2025-11-30 14:05:38.954717+00:00,
2025080700712,70.04,T007D0C0,2025-11-30 22:57:48.105154+00:00,
2025080704501,37.04,T045D0C0,2025-11-29 15:14:16.044598+00:00,
2025080704502,193.04,T045D0C0,2025-11-29 15:41:10.497610+00:00,
2025080704503,205.04,T045D0C0,2025-11-29 14:41:38.477277+00:00,
2025080704504,5.04,T045D0C0,2025-11-29 15:52:23.102064+00:00,
2025080704505,214.04,T045D0C0,2025-11-29 16:48:13.568942+00:00,
2025080704506,38.24,T045D0C0,2025-11-29 16:22:41.256370+00:00,
2025080704507,211.04,T045D0C0,2025-11-29 16:45:07.049212+00:00,
2025080704508,37.04,T045D0C0,2025-11-29 15:12:14.905838+00:00,
2025080704509,223.04,T045D0C0,2025-11-29 16:49:04.471471+00:00,
2025080704510,211.04,T045D0C0,2025-11-29 15:36:48.322584+00:00,
2025080704511,214.04,T045D0C0,2025-11-29 15:58:40.291161+00:00,
2025080704512,216.64,T045D0C0,2025-11-29 14:31:32.212130+00:00,
2025080705401,51.24,T054D0C0,2025-11-30 10:53:34.496079+00:00,
2025080705403,97.04,T054D0C0,2025-11-30 06:08:04.121322+00:00,
2025080705406,211.04,T054D0C0,2025-11-30 11:39:20.736097+00:00,
2025080705408,214.04,T054D0C0,2025-11-30 12:49:49.533237+00:00,
2025080705409,205.04,T054D0C0,2025-11-30 08:49:00.720601+00:00,
2025080705410,173.44,T054D0C0,2025-11-30 07:02:32.726349+00:00,
2025080705411,197.24,T054D0C0,2025-11-30 11:25:19.969340+00:00,
2025080800101,99.44,T001D0C0,2025-11-30 09:52:22.654285+00:00,
2025080800102,211.24,T001D0C0,2025-11-30 17:50:46.067270+00:00,
2025080800104,38.44,T001D0C0,2025-11-30 16:35:35.291371+00:00,
2025080800105,11.64,T001D0C0,2025-11-30 20:33:33.969642+00:00,
2025080800106,18.04,T001D0C0,2025-11-30 10:07:00.522528+00:00,
2025080800107,43.04,T001D0C0,2025-11-30 08:43:07.042681+00:00,
2025080800108,49.04,T001D0C0,2025-11-30 21:29:06.936523+00:00,
2025080800111,15.44,T001D0C0,2025-11-30 12:10:50.089960+00:00,
2025080800112,131.64,T001D0C0,2025-11-30 05:11:14.353106+00:00,
2025080800301,39.64,T003D0C0,2025-11-30 20:59:29.396843+00:00,
2025080800302,15.04,T003D0C0,2025-11-30 21:50:09.985434+00:00,
2025080800303,19.04,T003D0C0,2025-11-30 13:32:40.982552+00:00,
2025080800304,22.04,T003D0C0,2025-11-30 13:13:35.709103+00:00,
2025080800305,24.04,T003D0C0,2025-11-30 14:35:02.726351+00:00,
2025080800306,26.24,T003D0C0,2025-11-30 18:05:03.052939+00:00,
2025080800307,25.04,T003D0C0,2025-11-30 12:45:51.357293+00:00,
2025080800308,9.04,T003D0C0,2025-11-30 06:26:42.417569+00:00,
2025080800310,15.04,T003D0C0,2025-11-30 05:15:01.608069+00:00,
2025080800312,27.84,T003D0C0,2025-11-30 06:25:00.103521+00:00,
2025080802006,19.04,T020D0C0,2025-11-30 22:26:14.875594+00:00,
2025080802007,16.84,T020D0C0,2025-11-30 15:06:41.492313+00:00,
2025080802008,5.84,T020D0C0,2025-11-30 11:57:02.317052+00:00,
2025080802011,4.64,T020D0C0,2025-11-30 17:42:26.766995+00:00,
2025080807610,31.04,T076D0C0,2025-11-30 20:32:59.109534+00:00,
2025080900305,1.64,T003D0C0,2025-11-30 21:33:48.805336+00:00,
2025080900306,25.24,T003D0C0,2025-11-30 21:37:20.921549+00:00,
2025080900307,82.64,T003D0C0,2025-11-30 15:24:33.944965+00:00,
2025080900311,179.24,T003D0C0,2025-11-30 23:19:29.150304+00:00,
2025080900312,187.24,T003D0C0,2025-11-30 13:01:09.575965+00:00,
2025080901902,24.24,T019D0C0,2025-11-30 23:05:57.176600+00:00,
2025080901903,27.84,T019D0C0,2025-11-30 23:25:43.373837+00:00,
2025080901904,22.04,T019D0C0,2025-11-30 10:10:01.915682+00:00,
2025080901906,216.84,T019D0C0,2025-11-30 08:45:27.908666+00:00,
2025080901907,154.24,T019D0C0,2025-11-30 10:07:44.355858+00:00,
2025080901910,31.24,T019D0C0,2025-11-30 08:32:39.097799+00:00,
2025080902002,19.04,T020D0C0,2025-11-30 15:56:06.249538+00:00,
2025080902003,229.24,T020D0C0,2025-11-30 08:22:34.326640+00:00,
2025080905505,8.44,T055D0C0,2025-11-30 23:40:15.306956+00:00,
2025080905506,82.44,T055D0C0,2025-11-30 17:32:44.160963+00:00,
2025080905509,118.24,T055D0C0,2025-11-30 22:58:29.421822+00:00,
2025081002004,60.04,T020D0C0,2025-11-30 07:27:48.064255+00:00,
2025081002005,76.64,T020D0C0,2025-11-30 05:40:15.156173+00:00,
2025081002006,238.64,T020D0C0,2025-11-30 22:48:04.862370+00:00,
2025081002007,52.24,T020D0C0,2025-11-30 07:36:13.449754+00:00,
2025081002010,29.24,T020D0C0,2025-11-30 11:42:04.963551+00:00,
2025081002011,182.04,T020D0C0,2025-11-30 17:55:24.509556+00:00,
2025081002012,42.04,T020D0C0,2025-11-30 22:58:20.219503+00:00,
2025081002907,207.44,T029D0C0,2025-11-30 07:43:06.919454+00:00,
2025081002908,65.84,T029D0C0,2025-11-30 15:17:09.677650+00:00,
2025081010106,208.04,T101D0C0,2025-11-30 23:07:59.624924+00:00,
2025081100304,23.24,T003D0C0,2025-11-30 13:43:24.678131+00:00,
2025081100305,168.04,T003D0C0,2025-11-30 08:13:31.602215+00:00,
2025081100306,12.04,T003D0C0,2025-11-30 22:36:47.609942+00:00,
2025081100307,31.44,T003D0C0,2025-11-30 11:57:38.608370+00:00,
2025081100308,25.04,T003D0C0,2025-11-30 19:36:00.919759+00:00,
2025081100309,34.04,T003D0C0,2025-11-30 12:44:52.815850+00:00,
2025081100310,18.64,T003D0C0,2025-11-30 20:50:53.239441+00:00,
2025081100702,74.04,T007D0C0,2025-11-30 13:12:00.913251+00:00,
2025081100703,49.64,T007D0C0,2025-11-30 11:10:57.310768+00:00,
2025081100706,98.64,T007D0C0,2025-11-30 09:40:48.355649+00:00,
2025081100707,103.44,T007D0C0,2025-11-30 16:50:19.909272+00:00,
2025081100710,249.04,T007D0C0,2025-11-30 14:42:31.328272+00:00,
2025081102910,19.44,T029D0C0,2025-11-30 19:28:35.322552+00:00,
2025081102911,214.84,T029D0C0,2025-11-30 13:31:03.413139+00:00,
2025081104501,21.04,T045D0C0,2025-11-29 16:23:33.222758+00:00,
2025081104502,193.64,T045D0C0,2025-11-29 14:45:57.717943+00:00,
2025081104503,205.04,T045D0C0,2025-11-29 16:25:37.015713+00:00,
2025081104504,205.24,T045D0C0,2025-11-29 14:34:24.923633+00:00,
2025081104505,214.04,T045D0C0,2025-11-29 16:30:55.291791+00:00,
2025081104506,211.04,T045D0C0,2025-11-29 14:55:33.622325+00:00,
2025081104507,149.44,T045D0C0,2025-11-29 14:34:01.738704+00:00,
2025081104508,165.04,T045D0C0,2025-11-29 16:56:14.822657+00:00,
2025081104509,199.44,T045D0C0,2025-11-29 15:56:59.259184+00:00,
2025081104510,37.04,T045D0C0,2025-11-29 15:46:21.366905+00:00,
2025081104511,31.04,T045D0C0,2025-11-29 14:24:52.598112+00:00,
2025081104512,61.44,T045D0C0,2025-11-29 14:46:04.470140+00:00,
2025081200101,40.24,T001D0C0,2025-11-30 19:01:19.738036+00:00,
2025081200102,36.84,T001D0C0,2025-11-30 13:53:02.585629+00:00,
2025081200103,46.24,T001D0C0,2025-11-30 06:01:34.048937+00:00,
2025081200104,100.24,T001D0C0,2025-11-30 08:57:58.637100+00:00,
2025081200107,104.24,T001D0C0,2025-11-30 05:33:51.179038+00:00,
2025081200111,34.24,T001D0C0,2025-11-30 06:19:39.899064+00:00,
2025081200311,30.64,T003D0C0,2025-11-30 16:34:21.357266+00:00,
2025081200312,33.24,T003D0C0,2025-11-30 18:30:09.545270+00:00,
2025081200602,15.24,T006D0C0,2025-11-30 07:27:17.537348+00:00,
2025081200604,223.24,T006D0C0,2025-11-30 04:53:07.407096+00:00,
2025081200605,26.64,T006D0C0,2025-11-30 08:58:10.296385+00:00,
2025081200606,14.64,T006D0C0,2025-11-30 10:59:13.571741+00:00,
2025081200608,75.84,T006D0C0,2025-11-30 10:38:31.668509+00:00,
2025081200611,320.44,T006D0C0,2025-11-30 21:58:13.083511+00:00,
2025081300112,40.24,T001D0C0,2025-11-30 06:57:24.356329+00:00,
2025081300702,21.44,T007D0C0,2025-11-30 09:58:40.265685+00:00,
2025081300704,11.84,T007D0C0,2025-11-30 19:19:37.500521+00:00,
2025081300706,7.24,T007D0C0,2025-11-30 10:05:29.550519+00:00,
2025081300707,22.04,T007D0C0,2025-11-30 18:13:31.792489+00:00,
2025081300709,14.24,T007D0C0,2025-11-30 09:48:48.848735+00:00,
2025081300710,19.84,T007D0C0,2025-11-30 19:18:03.974487+00:00,
2025081302001,0.64,T020D0C0,2025-11-30 22:28:21.098425+00:00,
2025081302004,31.04,T020D0C0,2025-11-30 06:15:48.895071+00:00,
2025081302005,22.24,T020D0C0,2025-11-30 05:01:47.633883+00:00,
2025081302006,19.24,T020D0C0,2025-11-30 17:33:07.584310+00:00,
2025081302007,4.64,T020D0C0,2025-11-30 11:38:35.160209+00:00,
2025081302008,23.44,T020D0C0,2025-11-30 13:12:25.205283+00:00,
2025081302010,163.24,T020D0C0,2025-11-30 14:23:07.159094+00:00,
2025081302011,222.84,T020D0C0,2025-11-30 23:34:58.845057+00:00,
2025081305403,95.44,T054D0C0,2025-11-30 12:56:23.867983+00:00,
2025081307609,220.84,T076D0C0,2025-11-30 22:57:54.885274+00:00,
2025081307610,210.24,T076D0C0,2025-11-30 16:39:08.274879+00:00,
2025081400711,167.04,T007D0C0,2025-11-30 20:50:22.902085+00:00,
2025081401908,37.04,T019D0C0,2025-11-30 11:52:16.906499+00:00,
2025081405408,211.04,T054D0C0,2025-11-30 09:29:54.595471+00:00,
2025081405410,103.24,T054D0C0,2025-11-30 08:35:12.564053+00:00,
2025081405411,159.64,T054D0C0,2025-11-30 05:03:14.653616+00:00,
2025081405412,229.04,T054D0C0,2025-11-30 07:47:35.494122+00:00,
2025081500101,17.64,T001D0C0,2025-11-30 22:36:15.514728+00:00,
2025081500102,37.84,T001D0C0,2025-11-30 11:12:03.964216+00:00,
2025081500103,24.04,T001D0C0,2025-11-30 07:52:58.733798+00:00,
2025081500104,25.24,T001D0C0,2025-11-30 18:19:01.329582+00:00,
2025081500105,10.64,T001D0C0,2025-11-30 15:27:37.879425+00:00,
2025081500106,37.24,T001D0C0,2025-11-30 11:30:47.680927+00:00,
2025081500107,13.44,T001D0C0,2025-11-30 09:40:19.166752+00:00,
2025081500108,32.44,T001D0C0,2025-11-30 23:45:45.253614+00:00,
2025081500109,115.64,T001D0C0,2025-11-30 15:31:10.325995+00:00,
2025081500110,15.84,T001D0C0,2025-11-30 10:01:44.470504+00:00,
2025081500301,22.24,T003D0C0,2025-11-30 05:48:12.085234+00:00,
2025081500303,22.44,T003D0C0,2025-11-30 20:50:06.391594+00:00,
2025081500304,27.84,T003D0C0,2025-11-30 06:11:37.506471+00:00,
2025081500305,25.24,T003D0C0,2025-11-30 04:54:39.899204+00:00,
2025081500306,26.04,T003D0C0,2025-11-30 14:48:28.826327+00:00,
2025081500307,55.04,T003D0C0,2025-11-30 19:21:34.393321+00:00,
2025081500308,37.24,T003D0C0,2025-11-30 20:57:17.102789+00:00,
2025081500309,31.24,T003D0C0,2025-11-30 12:29:35.289399+00:00,
2025081500310,37.24,T003D0C0,2025-11-30 19:47:42.099262+00:00,
2025081500311,167.44,T003D0C0,2025-11-30 09:01:16.722787+00:00,
2025081502007,4.84,T020D0C0,2025-11-30 17:45:58.452087+00:00,
2025081502009,7.84,T020D0C0,2025-11-30 18:02:51.974008+00:00,
2025081502011,201.24,T020D0C0,2025-11-30 19:57:43.567871+00:00,
2025081502012,31.24,T020D0C0,2025-11-30 13:54:00.475732+00:00,
2025081505501,23.04,T055D0C0,2025-11-30 16:53:04.918045+00:00,
2025081505502,245.84,T055D0C0,2025-11-30 15:32:44.791850+00:00,
2025081507608,31.04,T076D0C0,2025-11-30 15:48:39.392884+00:00,
2025081507609,34.04,T076D0C0,2025-11-30 19:54:00.652871+00:00,
2025081507610,2.24,T076D0C0,2025-11-30 16:01:20.551822+00:00,
2025081600104,40.84,T001D0C0,2025-11-30 21:55:48.200810+00:00,
2025081600108,202.64,T001D0C0,2025-11-30 10:56:36.117449+00:00,
2025081600109,198.64,T001D0C0,2025-12-01 00:22:52.201816+00:00,
2025081600111,35.84,T001D0C0,2025-11-30 06:43:24.845139+00:00,
2025081601901,1.84,T019D0C0,2025-11-30 21:30:57.393702+00:00,
2025081601903,9.04,T019D0C0,2025-11-30 14:17:17.708432+00:00,
2025081601904,159.24,T019D0C0,2025-11-30 21:01:57.506121+00:00,
2025081601905,36.24,T019D0C0,2025-11-30 21:20:04.393993+00:00,
2025081601907,29.44,T019D0C0,2025-11-30 15:23:53.580254+00:00,
2025081601908,32.84,T019D0C0,2025-11-30 23:21:43.020514+00:00,
2025081601909,9.24,T019D0C0,2025-11-30 21:05:31.991421+00:00,
2025081601910,28.24,T019D0C0,2025-11-30 06:37:45.296076+00:00,
2025081601911,25.24,T019D0C0,2025-11-30 16:07:23.105208+00:00,
2025081604501,46.04,T045D0C0,2025-11-29 16:02:50.774453+00:00,
2025081604502,34.84,T045D0C0,2025-11-29 16:31:50.119398+00:00,
2025081604503,43.04,T045D0C0,2025-11-29 14:53:00.536506+00:00,
2025081604504,35.84,T045D0C0,2025-11-29 16:49:25.943679+00:00,
2025081604505,39.64,T045D0C0,2025-11-29 15:36:31.779793+00:00,
2025081604506,37.04,T045D0C0,2025-11-29 15:21:44.663602+00:00,
2025081604507,37.04,T045D0C0,2025-11-29 15:23:56.930484+00:00,
2025081604508,49.04,T045D0C0,2025-11-29 15:59:21.226294+00:00,
2025081604509,36.24,T045D0C0,2025-11-29 16:22:19.794116+00:00,
2025081604511,42.04,T045D0C0,2025-11-29 15:10:29.545375+00:00,
2025081604512,55.04,T045D0C0,2025-11-29 14:56:50.467141+00:00,
2025081610101,49.04,T101D0C0,2025-11-30 20:44:57.881574+00:00,
2025081702004,22.24,T020D0C0,2025-11-30 05:22:28.616742+00:00,
2025081702005,65.24,T020D0C0,2025-11-30 13:05:04.508083+00:00,
2025081702006,26.64,T020D0C0,2025-11-30 15:27:47.415964+00:00,
2025081702007,233.64,T020D0C0,2025-11-30 10:13:59.863113+00:00,
2025081702008,28.64,T020D0C0,2025-11-30 20:02:17.553186+00:00,
2025081702009,130.04,T020D0C0,2025-11-30 23:10:31.914694+00:00,
2025081702010,73.44,T020D0C0,2025-11-30 21:29:07.971732+00:00,
2025081702011,161.04,T020D0C0,2025-11-30 17:39:23.107193+00:00,
2025081705501,47.44,T055D0C0,2025-11-30 16:25:43.845108+00:00,
2025081705504,57.24,T055D0C0,2025-11-30 08:59:59.932386+00:00,
2025081705509,96.84,T055D0C0,2025-11-30 06:39:04.403236+00:00,
2025081710108,203.84,T101D0C0,2025-11-30 21:57:59.569101+00:00,
2025081800304,15.04,T003D0C0,2025-11-30 16:54:11.443126+00:00,
2025081800305,3.04,T003D0C0,2025-11-30 23:40:22.547160+00:00,
2025081800306,21.24,T003D0C0,2025-11-30 22:12:26.874496+00:00,
2025081800308,12.44,T003D0C0,2025-11-30 18:13:35.334815+00:00,
2025081800309,24.84,T003D0C0,2025-11-30 12:37:07.146487+00:00,
2025081800701,16.44,T007D0C0,2025-11-30 07:57:55.166974+00:00,
2025081800703,163.24,T007D0C0,2025-11-30 08:29:05.195200+00:00,
2025081800708,217.44,T007D0C0,2025-11-30 12:00:34.261422+00:00,
2025081802908,18.64,T029D0C0,2025-11-30 17:57:21.278215+00:00,
2025081802910,227.84,T029D0C0,2025-11-30 12:44:43.122977+00:00,
2025081802911,49.24,T029D0C0,2025-11-30 13:38:32.166180+00:00,
2025081804501,51.44,T045D0C0,2025-11-29 15:55:38.446123+00:00,
2025081804502,67.84,T045D0C0,2025-11-29 16:18:20.833766+00:00,
2025081804503,93.44,T045D0C0,2025-11-29 15:35:30.106465+00:00,
2025081804504,65.24,T045D0C0,2025-11-29 14:25:55.990901+00:00,
2025081804505,78.24,T045D0C0,2025-11-29 15:35:43.561583+00:00,
2025081804506,68.44,T045D0C0,2025-11-29 15:49:12.898432+00:00,
2025081804507,49.64,T045D0C0,2025-11-29 14:59:10.472112+00:00,
2025081804508,61.04,T045D0C0,2025-11-29 14:51:30.800864+00:00,
2025081804509,31.24,T045D0C0,2025-11-29 14:38:37.515959+00:00,
2025081804510,116.44,T045D0C0,2025-11-29 15:05:09.608857+00:00,
2025081805510,157.64,T055D0C0,2025-11-30 16:23:42.425813+00:00,
2025081805511,254.44,T055D0C0,2025-11-30 20:07:19.358262+00:00,
2025081805512,64.24,T055D0C0,2025-11-30 20:18:04.625672+00:00,
2025081900101,28.04,T001D0C0,2025-11-30 18:18:18.814742+00:00,
2025081900108,40.04,T001D0C0,2025-11-30 16:46:29.857197+00:00,
2025081900312,3.04,T003D0C0,2025-11-30 20:49:14.791804+00:00,
2025081900601,10.44,T006D0C0,2025-11-30 09:14:39.571378+00:00,
2025081900605,43.44,T006D0C0,2025-11-30 06:23:08.545130+00:00,
2025081900606,199.24,T006D0C0,2025-11-30 10:27:21.803482+00:00,
2025081900710,171.84,T007D0C0,2025-11-30 12:48:00.976238+00:00,
2025082000702,210.84,T007D0C0,2025-11-30 19:40:13.031504+00:00,
2025082000704,31.84,T007D0C0,2025-11-30 09:05:12.069399+00:00,
2025082000706,26.24,T007D0C0,2025-11-30 14:05:28.627252+00:00,
2025082000707,35.64,T007D0C0,2025-11-30 06:22:49.599943+00:00,
2025082000708,6.04,T007D0C0,2025-11-30 18:15:43.157382+00:00,
2025082001901,100.04,T019D0C0,2025-11-30 16:16:25.459653+00:00,
2025082001904,211.84,T019D0C0,2025-11-30 16:46:05.170783+00:00,
2025082001905,208.04,T019D0C0,2025-11-30 10:30:01.056122+00:00,
2025082001908,34.04,T019D0C0,2025-11-30 13:17:07.490615+00:00,
2025082001909,40.84,T019D0C0,2025-11-30 23:14:57.864947+00:00,
2025082001911,26.84,T019D0C0,2025-11-30 13:55:41.017055+00:00,
2025082001912,71.64,T019D0C0,2025-11-30 10:30:58.371666+00:00,
2025082002002,19.04,T020D0C0,2025-11-30 20:25:54.104772+00:00,
2025082002003,26.24,T020D0C0,2025-11-30 22:58:39.634412+00:00,
2025082002004,10.64,T020D0C0,2025-11-30 19:32:54.003984+00:00,
2025082002005,5.24,T020D0C0,2025-11-30 07:48:27.348993+00:00,
2025082002006,35.24,T020D0C0,2025-11-30 09:46:05.582084+00:00,
2025082002008,25.64,T020D0C0,2025-11-30 08:48:38.961527+00:00,
2025082002011,31.04,T020D0C0,2025-11-30 19:05:49.815739+00:00,
2025082002012,195.64,T020D0C0,2025-11-30 15:58:26.638136+00:00,
2025082100712,35.04,T007D0C0,2025-11-30 09:33:27.523957+00:00,
2025082104501,216.84,T045D0C0,2025-11-29 14:49:30.516670+00:00,
2025082104502,46.04,T045D0C0,2025-11-29 15:10:31.640292+00:00,
2025082104503,211.04,T045D0C0,2025-11-29 16:36:15.669041+00:00,
2025082104504,16.64,T045D0C0,2025-11-29 14:52:37.225285+00:00,
2025082104505,228.84,T045D0C0,2025-11-29 15:07:50.186072+00:00,
2025082104506,14.04,T045D0C0,2025-11-29 14:57:00.973503+00:00,
2025082104507,229.04,T045D0C0,2025-11-29 14:55:49.542218+00:00,
2025082104508,232.04,T045D0C0,2025-11-29 16:57:20.420765+00:00,
2025082104509,226.04,T045D0C0,2025-11-29 14:22:49.691821+00:00,
2025082104510,37.04,T045D0C0,2025-11-29 16:11:45.622939+00:00,
2025082104511,37.04,T045D0C0,2025-11-29 16:08:52.480839+00:00,
2025082104512,40.04,T045D0C0,2025-11-29 16:06:23.252865+00:00,
2025082200101,31.84,T001D0C0,2025-12-01 00:20:46.449050+00:00,
2025082200102,31.44,T001D0C0,2025-11-30 08:44:37.299076+00:00,
2025082200103,31.64,T001D0C0,2025-11-30 09:29:16.071195+00:00,
2025082200104,40.04,T001D0C0,2025-11-30 10:51:20.252956+00:00,
2025082200105,33.04,T001D0C0,2025-11-30 11:25:29.929386+00:00,
2025082200106,43.04,T001D0C0,2025-11-30 20:45:02.350986+00:00,
2025082200107,31.64,T001D0C0,2025-11-30 11:43:20.586099+00:00,
2025082200108,46.04,T001D0C0,2025-11-30 20:16:55.970311+00:00,
2025082200110,35.64,T001D0C0,2025-11-30 19:04:21.127455+00:00,
2025082200111,38.64,T001D0C0,2025-11-30 05:28:22.348152+00:00,
2025082200112,49.04,T001D0C0,2025-11-30 09:32:23.532763+00:00,
2025082200301,18.44,T003D0C0,2025-11-30 22:30:55.718171+00:00,
2025082200302,19.04,T003D0C0,2025-11-30 08:40:16.319879+00:00,
2025082200303,34.04,T003D0C0,2025-11-30 16:48:25.994589+00:00,
2025082200304,20.64,T003D0C0,2025-11-30 17:46:26.828354+00:00,
2025082200305,33.04,T003D0C0,2025-11-30 10:32:21.884450+00:00,
2025082200307,15.84,T003D0C0,2025-11-30 14:55:27.410623+00:00,
2025082200308,34.04,T003D0C0,2025-11-30 20:40:21.167510+00:00,
2025082200310,22.04,T003D0C0,2025-11-30 16:42:10.190592+00:00,
2025082200311,185.64,T003D0C0,2025-11-30 14:26:03.826672+00:00,
2025082200312,191.84,T003D0C0,2025-11-30 13:55:43.464339+00:00,
2025082202002,28.24,T020D0C0,2025-11-30 09:10:19.511361+00:00,
2025082202004,8.84,T020D0C0,2025-11-30 09:25:59.342236+00:00,
2025082202006,22.44,T020D0C0,2025-11-30 23:52:29.078225+00:00,
2025082202008,35.64,T020D0C0,2025-11-30 13:09:13.741247+00:00,
2025082202009,28.64,T020D0C0,2025-11-30 11:21:37.678615+00:00,
2025082202010,31.24,T020D0C0,2025-11-30 10:20:23.373642+00:00,
2025082202012,186.84,T020D0C0,2025-11-30 22:55:16.236724+00:00,
2025082205503,37.04,T055D0C0,2025-11-30 22:15:46.609226+00:00,
